city,day_avg,night_avg,day_var,night_var,part_date
2310,3371.342863,1023.32111,4108.31441,1240.616174,20200204
2308,3291.435166,952.2377924,4186.365939,1212.5725,20200204
2301,4319.444078,1282.182578,5694.254912,1687.219135,20200204
2311,3367.479491,1024.710868,3901.476075,1183.705352,20200204
2304,3707.132574,1114.477923,4998.749363,1507.248242,20200204
2302,4019.376491,1196.670678,5167.681676,1541.434493,20200204
2305,3635.201578,1082.886444,4534.763099,1363.393957,20200204
2307,3175.246565,949.9229008,4133.265745,1230.63478,20200204
null,4055.885072,1209.834355,6190.153381,1860.059289,20200204
2309,3935.790017,1188.029838,4875.468612,1456.524068,20200204
2313,3176.557333,951.3428478,3481.733374,1026.194863,20200204
2306,4200.788156,1133.422772,4639.526821,1176.322126,20200205
2308,3218.271534,955.0660377,4134.390067,1200.562493,20200205
2312,2686.079232,714.4891732,3485.406109,879.1584178,20200205
2301,4019.921041,1151.427329,5444.244229,1508.92039,20200205
2307,3161.476554,840.4041546,4166.193753,1069.019417,20200205
2304,3603.502842,986.6995602,5015.703998,1314.911766,20200205
2311,3387.262177,882.0526438,4013.670637,1018.481827,20200205
2302,3888.591034,1068.49062,5122.60026,1367.298053,20200205
2310,3380.414836,931.3671778,4182.320574,1102.026702,20200205
2303,2984.021872,859.9149106,3809.660879,1084.428802,20200205
2305,3453.268409,953.9336237,4472.434934,1172.189399,20200205
2313,3085.794631,890.4764066,3461.308793,948.5041828,20200205
2309,3763.14963,1079.545355,4819.867891,1317.987158,20200205
2302,3759.565929,1001.99796,4970.941019,1283.871993,20200206
2313,3032.33603,865.3254263,3433.561459,926.5557506,20200206
2307,3154.046586,833.968077,4155.703844,1064.82272,20200206
2308,3130.610975,939.4946765,4052.68241,1190.030231,20200206
2312,2650.806499,700.7375677,3448.565233,864.7042342,20200206
2304,3517.730147,956.7619762,4903.193718,1269.362501,20200206
2305,3445.055636,941.001038,4468.405734,1163.259938,20200206
2311,3318.219169,856.0200389,3971.535143,999.1440136,20200206
2303,2965.319153,854.9321989,3841.563547,1092.022968,20200206
2301,3926.262006,1083.324688,5340.474768,1421.44224,20200206
2306,4220.699237,1142.256794,4629.782859,1176.628082,20200206
2310,3300.99855,876.1999171,4122.220396,1045.589323,20200206
2309,3699.088171,1064.154984,4770.061084,1307.230391,20200206
2301,3933.657525,1095.480272,5336.024891,1429.143667,20200207
2305,3433.429994,930.664385,4473.729964,1150.324575,20200207
2307,3146.034509,827.5884868,4145.645124,1048.132577,20200207
2310,3271.123265,897.3604723,4069.270717,1068.714884,20200207
2309,3742.553547,1060.174473,4809.289039,1298.257616,20200207
2306,4204.467196,1131.858712,4608.839482,1170.01116,20200207
2313,3044.841038,857.3237705,3434.548854,913.9885425,20200207
2303,2962.607175,829.8038537,3832.416357,1058.737782,20200207
2308,3108.340221,920.4466039,4014.906674,1154.686548,20200207
2311,3339.301618,855.9330885,3971.493154,992.615319,20200207
2302,3723.869208,1000.533047,4931.825285,1278.052756,20200207
2304,3477.437078,909.5350755,4844.987671,1203.088847,20200207
2312,2662.799311,714.6832268,3464.999395,882.93194,20200207
2309,3799.782799,1132.608053,4878.411385,1401.888434,20200208
2310,3296.248653,923.7780771,4099.666862,1103.101123,20200208
2311,3388.324114,901.0090286,4008.894387,1048.477435,20200208
2303,2954.730878,869.5680568,3828.427438,1112.832899,20200208
2313,3045.986724,902.5756119,3425.377553,966.6892598,20200208
2304,3502.884212,969.3495073,4880.491046,1288.401487,20200208
2306,4208.097985,1182.006105,4574.804666,1224.23077,20200208
2308,3091.66919,927.077946,3991.509524,1166.66478,20200208
2305,3449.817786,962.2359038,4512.879487,1198.509222,20200208
2301,3926.850727,1122.402744,5317.937953,1472.597855,20200208
2302,3757.283734,1029.575526,4946.142202,1318.865393,20200208
2312,2653.015748,722.663878,3461.277318,895.12817,20200208
2307,3191.528558,880.4405925,4203.708235,1128.924649,20200208
2311,3262.604128,849.4415138,3897.66386,987.9318973,20200209
2306,4081.087912,1116.276252,4443.568681,1142.007784,20200209
2310,3204.657824,871.9135751,4013.869622,1044.013485,20200209
2307,3070.888092,831.1972519,4064.705252,1060.223419,20200209
2313,2939.583566,853.2725236,3328.429288,909.6855931,20200209
2304,3421.882706,932.4971588,4777.07842,1232.713284,20200209
2303,2923.079986,846.1090716,3816.961169,1084.382163,20200209
2312,2623.821763,717.4308223,3432.67158,892.4908086,20200209
2305,3342.30608,912.4117037,4394.635741,1146.095875,20200209
2302,3646.428257,982.6007631,4821.523208,1258.406851,20200209
2308,2993.857084,881.5169943,3873.824054,1106.804957,20200209
2309,3610.266996,1046.678728,4655.770996,1296.405562,20200209
2301,3861.368164,1062.753142,5255.238336,1394.112421,20200209
2305,3396.286989,931.4168915,4423.311472,1150.712038,20200210
2309,3670.803395,1084.076123,4665.589637,1322.100335,20200210
2313,3051.932973,910.4818092,3392.806423,949.3368943,20200210
2303,3017.879242,885.3104456,3933.298314,1149.516255,20200210
2306,4174.364135,1126.702958,4489.498329,1148.38249,20200210
2307,3128.658172,839.0692812,4128.578336,1066.37983,20200210
2301,3837.597582,1109.302499,5182.216724,1448.36138,20200210
2311,3280.326388,861.7879794,3914.730475,1000.92876,20200210
2312,2584.872906,690.4482759,3382.655582,852.6664517,20200210
2304,3456.371787,949.0578406,4796.491653,1246.550526,20200210
2302,3669.742788,985.4709643,4827.766119,1248.486629,20200210
2310,3191.719735,869.7885572,3974.878167,1032.039095,20200210
2308,2982.817847,898.752763,3851.657872,1126.167795,20200210
2307,3136.396884,840.3968836,4124.850858,1063.229072,20200211
2309,3572.82398,995.1828634,4566.283276,1204.23604,20200211
2313,2967.249329,824.6362144,3307.934375,859.9402658,20200211
2302,3543.360052,915.2346621,4666.82204,1157.214658,20200211
2308,2843.045641,777.0231273,3691.71627,972.4147867,20200211
2305,3421.38195,936.4790456,4440.030309,1152.225384,20200211
2312,2530.737931,653.4665025,3317.936712,809.6550525,20200211
2303,3001.259794,867.4756249,3902.145848,1118.023483,20200211
2311,3164.64139,789.1834347,3784.824938,914.7632154,20200211
2304,3364.65634,876.6144281,4681.693966,1151.320416,20200211
2306,4176.207254,1130.692777,4453.894841,1140.774812,20200211
2310,3117.61886,798.4509845,3899.392463,951.0480433,20200211
2301,3726.091157,972.9597318,5040.402964,1269.100597,20200211
2301,4075.704246,1172.578169,5535.02415,1544.514896,20200212
2303,3030.145173,912.1011515,3948.725395,1167.392883,20200212
2308,3036.918405,911.8233129,3896.218251,1136.751705,20200212
2309,3727.450507,1110.74006,4748.858442,1344.535213,20200212
2313,3160.346794,930.8204202,3495.316184,962.0524351,20200212
2305,3583.324201,1017.496679,4698.308135,1277.539116,20200212
2306,4222.272034,1187.207075,4448.069742,1187.323989,20200212
2312,2540.134843,696.3735236,3322.789155,857.6579494,20200212
2304,3512.582405,982.1529147,4867.83107,1288.391164,20200212
2302,3626.582657,995.0585075,4778.347313,1258.036779,20200212
2307,3157.142246,893.1928189,4152.448634,1127.272062,20200212
2310,3157.140903,878.8184832,3962.386264,1054.418343,20200212
2311,3286.215504,880.1577923,3934.188016,1023.053378,20200212
2302,3624.4102,977.0419712,4805.603656,1248.226989,20200213
2306,4195.392988,1171.971951,4393.616672,1159.913706,20200213
2308,3030.854512,907.1632904,3904.375579,1130.830771,20200213
2311,3267.960966,866.9370421,3926.220248,1013.029813,20200213
2301,4053.905838,1145.30774,5527.570172,1523.000982,20200213
2307,3124.708855,876.5616794,4094.254024,1103.93171,20200213
2310,3148.720564,853.14801,3955.648042,1026.359084,20200213
2304,3529.186214,987.287307,4883.004067,1290.611052,20200213
2309,3695.965706,1107.100686,4729.386909,1350.187634,20200213
2312,2561.13997,703.5741745,3346.441386,867.5274428,20200213
2303,3000.829948,882.9141311,3903.272262,1127.684373,20200213
2305,3501.519925,998.7235367,4584.656847,1233.696344,20200213
2313,3112.250904,919.4863651,3479.187232,966.2800509,20200213
2311,3337.817672,891.5124185,3992.276997,1041.636871,20200214
2310,3220.906774,880.2067537,4025.121601,1050.287878,20200214
2312,2635.446139,721.4943433,3441.852929,889.0803802,20200214
2304,3583.170062,996.543427,4933.03031,1299.660192,20200214
2305,3628.889996,1010.41511,4769.489497,1262.116825,20200214
2307,3242.954788,902.6164656,4248.066008,1134.642233,20200214
2309,3778.057534,1116.463014,4806.043538,1355.459,20200214
2306,4256.1847,1198.872295,4482.775339,1206.111002,20200214
2301,3626.058681,1152.435052,4941.114358,1522.174989,20200214
2302,3791.494759,1041.136469,4998.194693,1326.202883,20200214
2303,3122.53549,922.8091272,4039.740075,1176.931045,20200214
2313,3207.485214,935.7467689,3560.800659,977.0402502,20200214
2308,3084.485475,922.9124386,3955.688573,1141.073663,20200214
2312,2610.007866,695.686824,3405.833704,861.4472557,20200215
2307,3175.615913,863.40562,4153.541226,1081.432975,20200215
2311,3342.966201,887.4859074,3983.14717,1024.921121,20200215
2308,3069.713554,898.7420147,3923.822742,1106.608627,20200215
2305,3572.250882,983.9012243,4686.612996,1219.486665,20200215
2304,3552.262853,972.2458226,4906.542189,1265.501904,20200215
2301,3333.953254,1044.04393,4529.208287,1375.024454,20200215
2313,3121.578461,900.0819887,3483.710403,944.2651082,20200215
2306,4213.33049,1156.579044,4431.822447,1151.439394,20200215
2303,3016.657034,873.2006936,3893.459575,1107.629502,20200215
2309,3619.583653,1050.735601,4665.890377,1301.445993,20200215
2310,3197.782176,851.6161658,3992.693178,1012.861231,20200215
2302,3755.189432,1012.293824,4933.779425,1275.306762,20200215
2302,3743.078101,1003.965814,4936.744739,1280.023424,20200216
2305,3537.271728,956.6818088,4623.853952,1186.529853,20200216
2308,3070.575051,887.1828221,3909.055609,1089.637355,20200216
2311,3335.937257,861.1749714,3994.334371,1003.329948,20200216
2313,3134.518543,888.6318784,3502.892886,935.3778946,20200216
2301,2838.056616,775.4563691,3870.446623,1027.860076,20200216
2303,2967.223514,831.8534161,3861.064845,1061.908291,20200216
2304,3564.101137,958.3850279,4926.008148,1250.644243,20200216
2306,4190.804819,1135.728271,4416.068862,1130.327034,20200216
2307,3149.85282,835.1042335,4129.248325,1049.911023,20200216
2309,3599.66091,1005.254386,4623.947083,1245.965045,20200216
2310,3179.234819,832.2770984,3972.401371,993.9367875,20200216
2312,2623.214075,691.355315,3415.064136,856.0159265,20200216
2302,3766.405873,1008.092459,4961.164918,1271.228597,20200217
2306,4214.525594,1134.792809,4421.905982,1133.916941,20200217
2311,3365.721383,881.0679945,4005.871624,1018.909772,20200217
2301,2901.592702,815.5447308,3923.762358,1074.261283,20200217
2303,3037.60437,878.38275,3928.586031,1129.464374,20200217
2304,3627.8565,987.6523417,4984.244876,1279.631124,20200217
2305,3556.798217,976.9599751,4596.238193,1191.63125,20200217
2307,3124.461115,826.3442322,4084.77733,1043.866998,20200217
2308,3117.882449,916.207864,3954.964898,1127.267085,20200217
2309,3617.046053,1035.708882,4633.797851,1268.86308,20200217
2310,3198.321999,846.3642961,3975.001569,1004.004941,20200217
2312,2666.857706,729.2437223,3439.167778,892.3674657,20200217
2313,3263.792738,959.2431368,3572.837952,984.7308023,20200217
2302,3720.071002,1057.308967,4896.430799,1339.187742,20200218
2304,3608.198842,1031.391789,4938.10092,1328.893626,20200218
2307,3164.373816,892.9084937,4115.087268,1107.187116,20200218
2310,3168.608119,875.5635874,3944.592017,1039.421287,20200218
2313,3239.85234,976.6817188,3559.601708,1000.217455,20200218
2301,2872.599094,832.5580984,3873.949378,1091.27471,20200218
2303,3080.922238,930.1052492,3960.824947,1178.665073,20200218
2305,3562.760324,1021.977589,4638.421293,1257.527625,20200218
2306,4207.789634,1192.671341,4393.397482,1179.790973,20200218
2308,3096.814406,952.2150604,3920.475823,1162.619593,20200218
2309,3541.359474,1041.902111,4558.814459,1279.733664,20200218
2311,3337.337713,912.486576,3975.336888,1053.563251,20200218
2312,2648.537894,752.7790354,3428.78201,922.9984404,20200218
2302,3749.055361,1039.382304,4933.97895,1307.443667,20200219
2304,3642.923473,1029.817792,4964.730349,1319.94893,20200219
2306,4242.075564,1208.633455,4415.0993,1193.643862,20200219
2308,3137.756088,957.1499898,3967.588789,1168.006596,20200219
2310,3176.911954,876.0153304,3951.506502,1038.619117,20200219
2313,3274.822571,967.998141,3596.836479,987.8227808,20200219
2301,2896.125121,840.6958465,3900.671371,1094.943815,20200219
2303,3150.349305,961.6831104,4041.316934,1211.26024,20200219
2305,3594.036515,1013.06556,4709.051733,1264.578056,20200219
2307,3282.873758,918.9489531,4245.586332,1130.92893,20200219
2309,3556.580362,1028.055403,4605.33093,1273.758292,20200219
2311,3362.032612,916.9931342,4003.334498,1056.068651,20200219
2312,2643.49336,749.2124939,3436.677327,921.5098333,20200219
2301,2909.155761,851.9931928,3916.916366,1111.966362,20200220
2303,3115.072487,940.1035401,3983.247918,1182.280109,20200220
2305,3543.642516,982.2146564,4611.35469,1207.517415,20200220
2308,3189.903259,976.9495798,4028.750218,1199.473209,20200220
2311,3368.238084,915.1781918,4008.626327,1059.92205,20200220
2313,3194.757355,946.5736629,3552.256155,978.2377901,20200220
2302,3758.824119,1034.369975,4932.194908,1298.856859,20200220
2304,3671.814839,1041.740431,4992.18504,1330.709653,20200220
2306,4228.55349,1185.371533,4399.875028,1170.762935,20200220
2307,3245.421689,908.3449067,4181.50498,1109.494896,20200220
2309,3531.110379,1006.260846,4569.714214,1253.885224,20200220
2310,3195.484874,866.0002072,3963.972232,1023.617484,20200220
2312,2668.670276,747.9128937,3468.313049,919.9104072,20200220
2311,3341.988681,879.0804939,3990.234818,1022.718604,20200221
2301,2871.321909,802.2644521,3888.685292,1053.72141,20200221
2303,3056.121575,910.9328722,3945.050831,1155.662044,20200221
2305,3547.533513,976.0182611,4602.088439,1198.636334,20200221
2308,3202.989959,976.9655738,4056.620694,1208.630083,20200221
2310,3199.715528,859.8250518,3973.095682,1020.14015,20200221
2312,2673.852071,743.6469428,3455.405098,913.0448327,20200221
2313,3231.662146,912.397631,3577.726532,947.6604003,20200221
2302,3682.724873,988.4335344,4879.211339,1263.400677,20200221
2304,3677.854569,1035.668061,5016.080099,1333.452424,20200221
2306,4205.769512,1161.608537,4370.436565,1153.170252,20200221
2307,3197.954128,892.4828746,4137.148709,1109.878182,20200221
2309,3518.708333,975.9783443,4561.2639,1219.317604,20200221
2301,2852.120878,773.0003925,3898.710091,1030.656096,20200222
2303,3018.721182,864.2270831,3929.392416,1122.345975,20200222
2305,3459.582278,922.9433492,4510.298186,1153.460543,20200222
2307,3126.8316,829.2970327,4076.885557,1055.580739,20200222
2309,3535.501783,979.3802469,4575.409986,1224.113262,20200222
2312,2671.820778,726.8345643,3469.431112,902.5258686,20200222
2313,3171.484333,879.9190102,3528.729256,934.5258732,20200222
2302,3698.839636,985.6443116,4881.71847,1257.198154,20200222
2304,3644.251502,994.9595667,5019.457183,1304.903692,20200222
2306,4178.405669,1124.058824,4388.207986,1141.051636,20200222
2308,3156.017634,939.2462579,4004.637341,1161.668203,20200222
2310,3162.336168,832.4944007,3920.142339,985.4513847,20200222
2311,3360.941621,886.3025412,3998.560525,1027.737694,20200222
2301,2867.207974,838.0850954,3888.495704,1101.195792,20200223
2305,3520.742063,1001.646192,4540.185291,1228.041997,20200223
2307,3167.925394,890.6511237,4085.132652,1100.120007,20200223
2309,3606.480669,1059.516315,4660.491541,1316.638686,20200223
2311,3327.721199,920.6099989,3958.664527,1062.269798,20200223
2313,3143.093032,918.5687088,3475.554236,955.123351,20200223
2302,3664.026346,1023.876461,4841.466535,1303.161547,20200223
2303,3092.805799,936.6265851,3990.536512,1198.117215,20200223
2304,3702.752335,1067.988621,5020.378349,1370.501309,20200223
2306,4205.9936,1177.424261,4361.128174,1170.265061,20200223
2308,3166.171072,994.6754763,3982.686139,1213.874183,20200223
2310,3165.76456,871.3587565,3923.841383,1027.695855,20200223
2312,2646.228726,747.5735366,3438.747994,929.023768,20200223
2302,3755.496525,1082.40902,4932.039176,1370.723569,20200224
2304,3806.710975,1129.678575,5120.104288,1445.832989,20200224
2306,4275.541908,1227.391954,4417.01081,1223.978318,20200224
2308,3257.108424,1050.469154,4089.947025,1287.231757,20200224
2309,3691.971209,1115.038662,4743.987131,1374.390464,20200224
2310,3220.274027,923.0470174,3965.808044,1081.060722,20200224
2312,2772.033465,842.8518701,3569.629762,1054.194539,20200224
2301,2982.124164,897.6611758,4001.580694,1180.282138,20200224
2303,3200.695564,1039.139998,4112.914757,1350.755475,20200224
2305,3600.731839,1066.896015,4595.956606,1302.800191,20200224
2307,3215.825436,943.7572608,4118.308189,1151.785351,20200224
2311,3381.363356,940.0196347,4015.106601,1091.171539,20200224
2313,3289.614887,987.9044272,3574.891259,1013.140141,20200224
2301,3012.009716,895.9728732,4004.124863,1148.845976,20200225
2303,3268.100808,1034.31104,4136.790332,1298.524053,20200225
2306,4317.786346,1226.885096,4442.945249,1198.293698,20200225
2308,3388.897562,1047.051629,4219.910973,1272.956121,20200225
2311,3406.424966,945.7503426,4021.027497,1075.419255,20200225
2313,3341.262977,992.8648035,3611.320307,1001.891885,20200225
2302,3765.427402,1057.005493,4913.366334,1313.559947,20200225
2304,3962.341265,1181.275134,5255.710425,1481.001192,20200225
2305,3681.016189,1086.464093,4644.622221,1283.569497,20200225
2307,3282.48289,934.4599756,4168.438681,1119.812357,20200225
2309,3728.462993,1101.794134,4752.420278,1339.778516,20200225
2310,3244.791001,892.4416338,3969.958037,1031.6927,20200225
2312,2783.554899,803.7001477,3571.391354,992.0864288,20200225
2313,3358.079327,996.3948111,3638.070452,1006.515182,20200226
2301,3021.314213,898.6039849,4015.462804,1153.575106,20200226
2303,3301.8127,1053.377268,4171.045892,1323.774059,20200226
2306,4325.762268,1238.68089,4450.923851,1210.050538,20200226
2308,3377.37154,1086.494976,4197.801026,1321.674716,20200226
2311,3427.817164,963.5805051,4034.153099,1096.140931,20200226
2302,3753.910845,1057.854733,4901.986498,1313.353747,20200226
2304,4025.649066,1225.015991,5313.070206,1530.799944,20200226
2305,3716.86906,1090.269766,4667.897511,1287.174097,20200226
2307,3280.453962,955.1481142,4150.621938,1150.427875,20200226
2309,3725.514936,1103.378186,4751.88931,1342.753718,20200226
2310,3320.568766,933.3767606,4047.08608,1078.985014,20200226
2312,2759.217841,804.4381469,3547.963575,987.5374318,20200226
2303,3314.696972,1036.650448,4191.452549,1307.853567,20200227
2306,4367.979592,1237.498325,4489.996152,1220.317072,20200227
2311,3474.647517,963.4864958,4071.116315,1090.374946,20200227
2313,3383.580449,995.7547827,3653.642081,1008.8731,20200227
2301,3053.647385,894.1928153,4050.439551,1150.482257,20200227
2302,3786.907596,1061.250741,4929.291311,1317.850373,20200227
2304,4089.228789,1224.812399,5374.198808,1530.011351,20200227
2305,3736.382078,1084.595727,4673.929125,1277.917211,20200227
2307,3313.699633,933.4894528,4189.762333,1116.500852,20200227
2308,3407.671584,1094.2311,4220.93367,1344.341195,20200227
2309,3714.355227,1099.179256,4692.17569,1320.278547,20200227
2310,3333.748188,928.6311866,4048.41278,1067.924712,20200227
2312,2835.6015,797.1475,3601.080279,971.0732432,20200227
2301,3022.717114,888.433195,4034.700802,1146.998452,20200228
2303,3266.580375,1057.337337,4127.258544,1331.786903,20200228
2306,4350.431971,1256.083588,4482.333314,1237.458727,20200228
2309,3710.224451,1101.638736,4662.918531,1314.051461,20200228
2310,3302.163215,914.496686,4005.892769,1048.444558,20200228
2312,2841.2325,813.372,3607.789775,988.7578948,20200228
2302,3716.167799,1028.606419,4875.418502,1296.248756,20200228
2304,4067.943437,1247.4978,5319.408637,1551.231664,20200228
2305,3740.713782,1122.587588,4666.104128,1316.866028,20200228
2307,3345.11033,975.3919621,4231.21401,1165.492019,20200228
2308,3397.548585,1107.733087,4211.828081,1366.63982,20200228
2311,3403.762384,950.2380734,4001.68415,1076.46123,20200228
2313,3295.082462,966.8801504,3596.644375,991.8884235,20200228
2302,3759.782484,1090.454997,4918.122624,1380.980194,20200229
2304,3970.379495,1211.3343,5235.445591,1521.82935,20200229
2306,4296.638617,1235.025092,4464.62795,1248.91814,20200229
2308,3404.428542,1116.18413,4238.014556,1377.371673,20200229
2311,3408.848251,941.4240681,3995.100103,1079.700513,20200229
2313,3283.923923,978.7708287,3607.129483,1021.402414,20200229
2301,2979.163889,873.7647471,4010.17609,1155.437846,20200229
2303,3180.9744,1007.607467,4068.61491,1292.758438,20200229
2305,3658.296989,1092.155763,4622.312969,1313.220047,20200229
2307,3258.710554,968.5744616,4175.668521,1194.21371,20200229
2309,3659.726923,1107.515934,4627.30105,1346.989792,20200229
2310,3295.286987,951.1746788,4007.512843,1106.545331,20200229
2312,2800.446777,813.6251874,3560.050128,993.0289408,20200229
2301,3042.442826,907.2410411,4051.020716,1178.466579,20200301
2303,3270.553917,1039.13164,4152.750552,1315.59447,20200301
2304,4103.80129,1265.741537,5329.8926,1569.459107,20200301
2307,3338.180373,981.3127484,4226.298363,1179.900876,20200301
2308,3477.107355,1168.791641,4304.133395,1436.701573,20200301
2310,3326.671429,953.1339545,4028.295697,1094.839703,20200301
2312,2819.937562,809.3711289,3590.203746,989.3202071,20200301
2313,3328.917712,1007.038187,3628.391,1033.025116,20200301
2302,3815.079443,1135.226348,4966.226991,1422.778635,20200301
2305,3807.654142,1158.864646,4746.204179,1366.905014,20200301
2306,4375.677093,1254.279362,4522.355167,1246.253977,20200301
2309,3719.671888,1130.183567,4650.302404,1347.736965,20200301
2311,3504.988277,1019.165728,4067.783483,1148.754259,20200301
2302,3890.071556,1160.077541,5048.518027,1446.365213,20200302
2304,4197.316497,1300.735196,5434.407973,1607.777965,20200302
2306,4500.973571,1331.66472,4618.215319,1332.450668,20200302
2308,3512.198034,1183.810158,4344.46978,1464.215063,20200302
2312,2891.396905,861.2256615,3655.642169,1053.099273,20200302
2301,3864.696232,996.6731628,5075.633169,1289.732475,20200302
2303,3359.494369,1095.287576,4265.889867,1405.060211,20200302
2305,3835.437137,1186.495021,4742.399829,1388.307156,20200302
2307,3379.295034,1023.093354,4262.358613,1232.242488,20200302
2309,3749.598518,1155.886114,4684.963816,1367.735864,20200302
2310,3353.102299,971.0229861,4046.749954,1111.933264,20200302
2311,3536.575218,1039.600138,4091.351488,1173.48669,20200302
2313,3497.286859,1090.072253,3750.195436,1102.810732,20200302
